I_ref,I_no_tumor,40um,50um,60um,70um,80um,90um,100um
1.1891335103357226,1.178034913513442,1.178033094254668,1.1780325422926,1.177990997726156,1.1780353416734746,1.1781087718819956,1.1781773972529372,1.1782334860953183
0.3071079874417082,0.3042416417337595,0.3042604878852268,0.3042695367288479,0.3043044052052677,0.3042749997046984,0.3042302237897674,0.3042038297772234,0.3041071296515152
0.0318645185151219,0.0315671158762607,0.0316100797770141,0.0316048353627221,0.0316065911189967,0.0316150912977902,0.0315813581745902,0.031551488634566,0.0315257987724655
0.1830881701202898,0.1813793445212939,0.1813333730052826,0.181303155779836,0.1813002618625523,0.1812962818554307,0.1813546735639718,0.1814054415679157,0.18146131472824145
0.8039351835967895,0.7964317767913767,0.7965013308510656,0.7965185421306669,0.7964798273730797,0.796443748908856,0.7964091217509348,0.796459931277693,0.7964667116178338
1.1944945710571016,1.183345937589635,1.183242120272346,1.1832187893471948,1.183278327513341,1.1833441291858726,1.1833724222949595,1.183416740715992,1.1834383098164236
0.3199826228695777,0.3169961137093461,0.3170528697621003,0.3170900733039424,0.3170650158560903,0.3170497469191917,0.3170190969193674,0.3168852534848047,0.3168532450899847
0.0050193679770496,0.0049725204691833,0.0049968149853095,0.0050014461534509,0.004994154964442,0.0049813445062076,0.0049698399570984,0.0049442272818497,0.00492135857191165
0.1074191467408547,0.1064165664668092,0.1063715832633179,0.1063671136208484,0.1063678054543337,0.1063998235550434,0.1064183953181179,0.1064534684059011,0.10640992904508413
0.9379412910588149,0.9291871586237562,0.929221799368625,0.9292154199965162,0.9292025917024098,0.9291695763402846,0.9291501257069328,0.9291544615821205,0.9291415821341615
1.0206408758365628,1.0111148794006442,1.0110261068334438,1.0110153291289254,1.011070528733355,1.0111233850086936,1.0111948033725555,1.011258412289194,1.0114490392387276
0.4025002262039532,0.3987435515390192,0.3988092961636721,0.3988164773997594,0.3987966673275533,0.3987341793181349,0.3986537958791514,0.3986040863794989,0.3984537223593377
0.0185305876441028,0.0183576352217308,0.0184044887223304,0.0184085115928217,0.0184149585785868,0.0184227243184371,0.0184172741193212,0.0184067806741168,0.01840440248290786
0.09497435738289,0.0940879286582089,0.0939920894194639,0.0939837989958026,0.093999199674928,0.0940068353678308,0.0940120766935314,0.093939554772703,0.0940084783110367
0.9765137932139052,0.9673996501945265,0.9674600240773404,0.9674813057866056,0.9675161435461678,0.967545081207368,0.9675547920032274,0.96750110080163,0.9675091419336013
1.0461111101298264,1.036347391134629,1.0362866253251746,1.0362964030708053,1.0362712207067126,1.036318912396191,1.0364029443552307,1.0366061695835709,1.0367026506986259
0.3703266371360763,0.3668702497730005,0.3669227349143566,0.3669089712935936,0.3668571558217375,0.3667733851144397,0.3666999214319936,0.3666014198664571,0.36645460941300373
0.0178682019482447,0.0177014318020543,0.0177368803800417,0.0177363218821179,0.0177429669196723,0.0177264538827597,0.0177088121732309,0.0176997060296984,0.017662289389727585
0.1106231648365021,0.1095906803467095,0.10948401279012,0.1094821759484597,0.1094923065904504,0.1094940513434632,0.1094183629750292,0.1094683406780639,0.10953982556956034
0.9714423007989345,0.9623754917829304,0.962427046303247,0.9624551551723958,0.9624470818855498,0.962476846288198,0.9625076723300964,0.962566804294838,0.9625481605052373
1.0253743063029672,1.015804131113457,1.0157845946968609,1.0157711113949028,1.015837069062074,1.0159066472761693,1.0160576000658232,1.016134474082684,1.0162361840436338
0.3722419490790816,0.3687676854432213,0.3688242750918321,0.3688070048388771,0.3687329274793244,0.3686563532151092,0.3685586732270518,0.3683857818707159,0.36827992276458416
0.0044649767049365,0.0044233035237183,0.0044231675606588,0.0044319652511981,0.0044215810801061,0.0044134240926943,0.0044000874306926,0.0043791251756115,0.004384736855508483
0.086430603283641,0.0856239163888514,0.0855829930286332,0.0855888238733781,0.0856010505242452,0.0855452064525541,0.0855796433024621,0.0856256913223134,0.08569057028323418
0.9772646015706696,0.9681434509956072,0.9681735592946202,0.968159732772484,0.9681458940025016,0.9681328574819617,0.9682269964162612,0.9683216208002078,0.9682169443871511
1.0193626359785386,1.0098485698,1.0098064525703416,1.0098715357406451,1.0099775116942218,1.0101271172293274,1.0102002359099729,1.010257099931819,1.0103860630614987
0.4072803246105379,0.4034790356238709,0.4035205591550336,0.4034401553356984,0.4033652415565949,0.4032776084806091,0.4030624873941132,0.402924426342709,0.4028009631288988
0.0075801576096109,0.0075094093610527,0.0075229870259714,0.0075284651272213,0.0075357406443437,0.0075321282113663,0.0075398758962273,0.0075451677216219,0.007545823083117501
0.090714624421428,0.0898679532666857,0.0898300877132298,0.0898182270048271,0.0897310720637633,0.0897447529267185,0.0897807658716581,0.089830411612858,0.08988149532790034
0.9863546519853114,0.9771486608067772,0.9771537881357582,0.9771302555964858,0.9771324016867782,0.9771821660962184,0.977207120665646,0.9770606323147284,0.9770608807077168
1.0280085582637093,1.018413796684066,1.0184224211132944,1.018520609438122,1.0186458455423737,1.018759038046572,1.0188654573936295,1.0190709501716697,1.0192658133222252
0.3854541439605395,0.381856566312548,0.3818592143871264,0.3818147983072913,0.3817497882584563,0.3815655304372656,0.3814406199669847,0.3812878420852139,0.38100507939316425
0.0070536721333146,0.0069878377569016,0.0069905368674862,0.006985705429011,0.0069819670656582,0.0069913778266957,0.0069909563821685,0.0069986436717225,0.007029145783463232
0.0970026949727086,0.0960973350675191,0.0961001601858731,0.0960323144177265,0.0960333598275526,0.0960384211207456,0.0960903812390371,0.0961701293674247,0.0961956258333817
0.9851384209164924,0.9759437812457245,0.9759278638985937,0.9759443163455204,0.9759936377480316,0.976034968267578,0.9758493817080236,0.9757687205586734,0.9757455696747296
