Prop distance,Correlation Length,Visibility,Epsilon,Mean Transmission
0.96,1.983747158179349e-06,0.7115634409910289,40.510797654256066,0.6242702728898017
0.98,2.0250752239747523e-06,0.7060616002234817,41.43485629213994,0.6242707993010153
1.0,2.066403289770155e-06,0.6992464372961813,42.589528803440295,0.624270952266682
1.02,2.1077313555655585e-06,0.6942480116453004,43.44357343238405,0.6242711090044154
1.04,2.1490594213609618e-06,0.6880987068518147,44.502735961686305,0.6242710048538794
1.06,2.1903874871563647e-06,0.68367075483267,45.27128926556514,0.6242709024686427
1.08,2.2317155529517676e-06,0.6869215537494935,44.70656904304085,0.6242710163204198
1.1,2.273043618747171e-06,0.6792128944676742,46.05007849734548,0.6242705092627924
1.12,2.314371684542574e-06,0.6742874980351206,46.916512389319,0.624269587047168
1.1400000000000001,2.355699750337977e-06,0.6688385022873424,47.8824582927554,0.6242695943076217
1.16,2.39702781613338e-06,0.6628625669270387,48.95090476030497,0.6242698195357564
1.18,2.4383558819287832e-06,0.6669312235892327,48.222422790791825,0.6242699080491984
1.2,2.479683947724186e-06,0.6583241932111219,49.76878263587449,0.6242695785828348
1.22,2.521012013519589e-06,0.6472554154447149,51.7874158968888,0.6242693146129192
1.24,2.5623400793149927e-06,0.6412819366145204,52.891200005947496,0.6242694310725113
1.26,2.6036681451103956e-06,0.6391702645333381,53.28385778911691,0.624269291820795
1.28,2.644996210905799e-06,0.6372833543246803,53.635820959578304,0.624269415526331
1.3,2.686324276701202e-06,0.6272135286029293,55.53193337377504,0.6242697316577446
1.32,2.727652342496605e-06,0.6172142979027314,57.445118215295935,0.6242709104680128
1.34,2.7689804082920084e-06,0.6113220848930622,58.587061291772336,0.6242708869592877
1.36,2.8103084740874113e-06,0.608097114066191,59.21674793909895,0.6242706989998454
1.3800000000000001,2.851636539882814e-06,0.6089469186270395,59.05049721464069,0.6242711106456382
1.4000000000000001,2.892964605678218e-06,0.601883427723533,60.43946358089795,0.6242716122505849
1.42,2.9342926714736204e-06,0.6016449114068511,60.486649507566284,0.6242714709517567
1.44,2.9756207372690233e-06,0.5959198065394332,61.6249016376204,0.6242709213113661
1.46,3.0169488030644266e-06,0.5904725265888732,62.71811548834992,0.6242704512695809
1.48,3.05827686885983e-06,0.5867676455007774,63.46742516866983,0.6242700759256277
1.5,3.099604934655233e-06,0.5775831415060552,65.34558083008687,0.6242692788542064
1.52,3.140933000450636e-06,0.5722242179953659,66.45528272711486,0.6242684547001442
1.54,3.1822610662460394e-06,0.571075550079252,66.69449597690179,0.6242686530390381
1.56,3.2235891320414427e-06,0.5717441319167377,66.55520351243776,0.6242687766946925
1.58,3.264917197836845e-06,0.5692645687035318,67.07261685262301,0.6242683943113269
1.6,3.3062452636322484e-06,0.5598293027956452,69.06230454229315,0.6242678032679422
1.62,3.347573329427652e-06,0.5535332967776688,70.40873474558363,0.6242680607120056
1.6400000000000001,3.3889013952230546e-06,0.5564423147256712,69.78473463282693,0.6242679519325082
1.6600000000000001,3.430229461018458e-06,0.5566530125628829,69.739665579812,0.6242678170498474
1.68,3.471557526813861e-06,0.5560394188949471,69.87096308947363,0.6242674571232654
1.7,3.512885592609264e-06,0.5444748745041333,72.37303355180568,0.6242676062788448
1.72,3.554213658404667e-06,0.5393348567100668,73.5022197000796,0.6242682892290925
1.74,3.5955417242000703e-06,0.5352730835056474,74.40216974468478,0.624268632245592
1.76,3.6368697899954736e-06,0.536148536770992,74.20762326914523,0.6242687841577074
1.78,3.678197855790876e-06,0.5321725738510178,75.09374467911388,0.6242698633913704
1.8,3.7195259215862794e-06,0.5245615345365201,76.80863543483348,0.6242705551282411
1.82,3.760853987381683e-06,0.5216510736348623,77.4709947522051,0.6242705994646067
1.84,3.8021820531770856e-06,0.5209160160090835,77.63886284545411,0.6242697490491905
1.86,3.843510118972489e-06,0.5195966882313101,77.94075808271239,0.6242694657847746
1.8800000000000001,3.884838184767892e-06,0.5187792871062263,78.12818475697928,0.6242693166965871
1.9000000000000001,3.926166250563295e-06,0.5131130081969647,79.43561537957483,0.6242691800509373
1.92,3.967494316358698e-06,0.5083396351251157,80.54827163311138,0.6242687047890053
1.94,4.008822382154101e-06,0.504701279491461,81.40339886745774,0.6242683559836987
1.96,4.050150447949505e-06,0.5010528252736653,82.26711235567245,0.6242686107746495
1.98,4.091478513744907e-06,0.4976663145514422,83.07446162423484,0.6242685182161959
2.0,4.13280657954031e-06,0.49195125474546314,84.44948132366137,0.6242686006583664
2.02,4.174134645335714e-06,0.4889616105998259,85.17515458569561,0.6242694964609404
2.04,4.215462711131117e-06,0.4869342464339083,85.66978364342299,0.6242694080296939
2.06,4.25679077692652e-06,0.48263891619217114,86.72458219457455,0.624269463138794
2.08,4.2981188427219236e-06,0.4718450726067652,89.4172122952887,0.6242692451443717
2.1,4.339446908517326e-06,0.46529166812180356,91.08224128058636,0.6242695538755091
2.12,4.380774974312729e-06,0.46452633420866574,91.27821769851522,0.6242704430758458
2.14,4.422103040108133e-06,0.46437802054940835,91.31623321231152,0.6242713735992816
2.16,4.463431105903535e-06,0.4594790453198026,92.57880255328281,0.6242716788587697
2.18,4.504759171698938e-06,0.45306322890498546,94.25280774791985,0.6242721312282117
2.2,4.546087237494342e-06,0.44480637735440404,96.44240459180944,0.6242726498927066
2.22,4.587415303289745e-06,0.4426194210407572,97.02916343886629,0.6242725739979985
2.24,4.628743369085148e-06,0.44456935260907976,96.50585861085588,0.6242726043370485
2.2600000000000002,4.670071434880552e-06,0.4434347617039794,96.81006985755681,0.6242726494074273
2.2800000000000002,4.711399500675954e-06,0.43944139122337267,97.88701476811354,0.6242727475123413
2.3000000000000003,4.752727566471357e-06,0.43585081350719235,98.863722028806,0.6242723447851456
2.32,4.79405563226676e-06,0.4346824012642037,99.18328887992406,0.6242716998178146
2.34,4.835383698062163e-06,0.4329831539539689,99.64957823268668,0.624271276544547
2.36,4.8767117638575665e-06,0.4307416477893498,100.26747543906482,0.6242715519013295
2.38,4.918039829652969e-06,0.42537704859334036,101.75944407171727,0.6242712248165051
2.4,4.959367895448372e-06,0.4215246684275295,102.84249737149406,0.6242708214683211
